t_write_input,t_client_invoke,t_read_output,name,mode,n_repeat,matDim,depth,s_matrix,client,warm
0.0150146484375,84.39131673177083,0.0169921875,small_direct_faas,direct,5,1024,4,37748736,faas,True
0.01708984375,90.72265625,,small_direct_faas,direct,5,1024,4,37748736,faas,False
0.02587890625,38260.65905761719,0.02333984375,large_direct_faas,direct,5,8192,4,2415919104,faas,True
0.025634765625,38538.603515625,,large_direct_faas,direct,5,8192,4,2415919104,faas,False
5.1343994140625,151.38033040364584,6.7255859375,small_process_faas,process,5,1024,4,37748736,faas,True
5.616943359375,427.925048828125,,small_process_faas,process,5,1024,4,37748736,faas,False
195.9639892578125,38972.116536458336,312.74580078125,large_process_faas,process,5,8192,4,2415919104,faas,True
197.9599609375,40284.49267578125,,large_process_faas,process,5,8192,4,2415919104,faas,False
