t_kernelLoad,t_cudaMM,s_htod,t_htod,t_zero,t_kernel,s_dtoh,t_dtoh,name,mode,n_repeat,matDim,depth,s_matrix,client,warm
0.0478515625,2.0132242838541665,4194432.666666667,2.1323649088541665,0.024698893229166668,76.10274251302083,4194304.0,0.9000651041666666,small_direct_local,direct,5,1024,4,37748736,local,True
0.279052734375,2.94775390625,4194436.0,5.279541015625,0.026611328125,77.056396484375,4194304.0,0.9700927734375,small_direct_local,direct,5,1024,4,37748736,local,False
0.05029296875,69.72703043619792,268435584.6666667,148.6854248046875,0.024576822916666668,37891.12109375,268435456.0,40.743062337239586,large_direct_local,direct,5,8192,4,2415919104,local,True
0.287109375,70.8251953125,268435588.0,420.719970703125,0.0263671875,37888.45361328125,268435456.0,40.79296875,large_direct_local,direct,5,8192,4,2415919104,local,False
0.08333333333333333,2.02581787109375,4194432.666666667,2.1316731770833335,0.0247802734375,76.09578450520833,4194304.0,0.9047037760416666,small_process_local,process,5,1024,4,37748736,local,True
0.492431640625,2.9647216796875,4194436.0,5.265869140625,0.02880859375,77.177490234375,4194304.0,0.983154296875,small_process_local,process,5,1024,4,37748736,local,False
0.07438151041666667,69.73136393229167,268435584.6666667,148.45625813802084,0.026652018229166668,37891.79667154948,268435456.0,40.707478841145836,large_process_local,process,5,8192,4,2415919104,local,True
0.431884765625,70.8812255859375,268435588.0,420.27734375,0.03125,37888.56103515625,268435456.0,40.69677734375,large_process_local,process,5,8192,4,2415919104,local,False
